Analysis Id,Sample Id,Sample#,Type,Fixed?,Latitude,Longitude,Distance(miles),Bearing,Direction,Collection Date,Source,Description,Filter Type,Volume,Volume Unit,Uncertainty%,MDA,Method Code,Moisture%,Nuclide,Result,Unit
217889,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,2.8610899882826E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
217891,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,8.009744974025E-13,Gamma Spectroscopy,,Cs-137,0,uCi/mL
217893,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,2.33298911898546E-12,Gamma Spectroscopy,,I-131,0,uCi/mL
217895,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,1.25063931447162E-11,Gamma Spectroscopy,,I-132,0,uCi/mL
217897,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,3.02196036556612E-10,Gamma Spectroscopy,,Mo-99,0,uCi/mL
217899,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,9.74030486722555E-13,Gamma Spectroscopy,,Nb-95,0,uCi/mL
217901,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,1.41618771156377E-10,Gamma Spectroscopy,,Np-239,0,uCi/mL
217903,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,7.57717435061706E-12,Gamma Spectroscopy,,Ru-106,0,uCi/mL
217905,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,9.79003211626137E-12,Gamma Spectroscopy,,Te-129m,0,uCi/mL
217907,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,1.25063931447162E-11,Gamma Spectroscopy,,Te-132,0,uCi/mL
217909,9709,SCF-08830C,Air Filter,No,37.291753,140.353344,38.441403901478,256.70309993026,WSW,5/10/2011 11:25:00 AM,DOE,Field Team: Charcoal filter associated with paper SCF-08830; Description: Charcoal;,Charcoal,30.71,cubic feet,0,1.61716828986591E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
217911,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,1.94866971062121E-12,Gamma Spectroscopy,,Am-241,0,uCi/mL
217913,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,1.72710079610968E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
217915,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,3.39966172676938E-12,Gamma Spectroscopy,,Ce-144,0,uCi/mL
217917,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,4.82504085751321E-13,Gamma Spectroscopy,,Cs-134,0,uCi/mL
217919,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,1.76621836223494E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
217921,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,6.96650539969873E-13,Gamma Spectroscopy,,Cs-137,0,uCi/mL
217923,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,2.20447906555231E-12,Gamma Spectroscopy,,I-131,0,uCi/mL
217925,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,1.00992074373182E-11,Gamma Spectroscopy,,I-132,0,uCi/mL
217927,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,2.61451255732244E-10,Gamma Spectroscopy,,Mo-99,0,uCi/mL
217929,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,8.04010877881619E-13,Gamma Spectroscopy,,Nb-95,0,uCi/mL
217931,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,1.2441943391258E-10,Gamma Spectroscopy,,Np-239,0,uCi/mL
217933,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,6.18574766454902E-12,Gamma Spectroscopy,,Ru-106,0,uCi/mL
217935,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,7.87194369702283E-12,Gamma Spectroscopy,,Te-129m,0,uCi/mL
217937,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,1.00992074373182E-11,Gamma Spectroscopy,,Te-132,0,uCi/mL
217939,9549,SCF-08832,Air Filter,No,37.364759,140.314154,39.7181186547342,264.551511893294,W,5/10/2011 12:15:00 PM,DOE,Description: Sample Location #3;,Paper,28,cubic feet,0,1.48507949978022E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
217941,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,7.28563865346778E-12,Gamma Spectroscopy,,Am-241,0,uCi/mL
217943,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,1.94866971062121E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
217945,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,4.17117572938544E-12,Gamma Spectroscopy,,Ce-144,0,uCi/mL
217947,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,7.1016951029187E-13,Gamma Spectroscopy,,Cs-134,0,uCi/mL
217949,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,2.91421418979273E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
217951,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,6.66324292411879E-13,Gamma Spectroscopy,,Cs-137,0,uCi/mL
217953,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,2.15882402931027E-12,Gamma Spectroscopy,,I-131,0,uCi/mL
217955,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,1.12924137806909E-11,Gamma Spectroscopy,,I-132,0,uCi/mL
217957,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,2.90652891091654E-10,Gamma Spectroscopy,,Mo-99,0,uCi/mL
217959,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,7.93102891246462E-13,Gamma Spectroscopy,,Nb-95,0,uCi/mL
217961,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,2.0918373098358E-10,Gamma Spectroscopy,,Np-239,0,uCi/mL
217963,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,6.14257056454629E-12,Gamma Spectroscopy,,Ru-106,0,uCi/mL
217965,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,8.3480328414945E-12,Gamma Spectroscopy,,Te-129m,0,uCi/mL
217967,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,1.12924137806909E-11,Gamma Spectroscopy,,Te-132,0,uCi/mL
217969,9711,SCF-08832C,Air Filter,No,37.36476,140.314155,39.7180568565487,264.551603129927,W,5/10/2011 12:15:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08832; Description: Charcoal;,Charcoal,28,cubic feet,0,1.47598947705469E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
217971,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,2.63431171958798E-12,Gamma Spectroscopy,,Am-241,0,uCi/mL
217973,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,1.74557121803278E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
217975,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,2.64376628287437E-12,Gamma Spectroscopy,,Ce-144,0,uCi/mL
217977,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,6.00588101037165E-13,Gamma Spectroscopy,,Cs-134,0,uCi/mL
217979,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,2.46608226374222E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
217981,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,5.496403290116E-13,Gamma Spectroscopy,,Cs-137,0,uCi/mL
217983,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,1.86277852055568E-12,Gamma Spectroscopy,,I-131,0,uCi/mL
217985,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,8.88739244514506E-12,Gamma Spectroscopy,,I-132,0,uCi/mL
217987,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,2.40385359209374E-10,Gamma Spectroscopy,,Mo-99,0,uCi/mL
217989,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,6.90901073868954E-13,Gamma Spectroscopy,,Nb-95,0,uCi/mL
217991,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,1.38274768296259E-10,Gamma Spectroscopy,,Np-239,0,uCi/mL
217993,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,5.21425899585028E-12,Gamma Spectroscopy,,Ru-106,0,uCi/mL
217995,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,7.19619739553013E-12,Gamma Spectroscopy,,Te-129m,0,uCi/mL
217997,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,8.88739244514506E-12,Gamma Spectroscopy,,Te-132,0,uCi/mL
217999,9545,SCF-08834,Air Filter,No,37.488313,140.379145,36.2154255157423,277.551055262291,W,5/10/2011 1:00:00 PM,DOE,Field Team: Paper & Charcoal; Description: Sample Location #4;,Paper,26.92,cubic feet,0,1.23265453811414E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
218001,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,4.4117924409268E-12,Gamma Spectroscopy,,Am-241,0,uCi/mL
218003,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,1.93230123799737E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
218005,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,4.40470137757622E-12,Gamma Spectroscopy,,Ce-144,0,uCi/mL
218007,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,7.96343355399997E-13,Gamma Spectroscopy,,Cs-134,0,uCi/mL
218009,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,3.26162461938229E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
218011,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,7.29096396414541E-13,Gamma Spectroscopy,,Cs-137,0,uCi/mL
218013,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,2.38740329555015E-12,Gamma Spectroscopy,,I-131,0,uCi/mL
218015,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,1.27859880535677E-11,Gamma Spectroscopy,,I-132,0,uCi/mL
218017,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,3.2583209664276E-10,Gamma Spectroscopy,,Mo-99,0,uCi/mL
218019,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,9.60950524659697E-13,Gamma Spectroscopy,,Nb-95,0,uCi/mL
218021,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,2.01030247274836E-10,Gamma Spectroscopy,,Np-239,0,uCi/mL
218023,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,7.5342021187064E-12,Gamma Spectroscopy,,Ru-106,0,uCi/mL
218025,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,1.00266936983691E-11,Gamma Spectroscopy,,Te-129m,0,uCi/mL
218027,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,1.27859880535677E-11,Gamma Spectroscopy,,Te-132,0,uCi/mL
218029,9713,SCF-08834C,Air Filter,No,37.488314,140.379146,36.2153795378362,277.551174799316,W,5/10/2011 1:00:00 PM,DOE,Field Team: Charcoal filter associated with paper SCF-08834; Description: Charcoal;,Charcoal,26.92,cubic feet,0,1.63920597220303E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
218031,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,7.98E-13,1.68E-12,GP Counting,,Sr-Total,-3.04E-13,uCi/mL
218033,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,2.9E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
218035,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,5.71E-12,Gamma Spectroscopy,,Ce-144,0,uCi/mL
218037,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,1.05344443352975E-12,Gamma Spectroscopy,,Cs-134,0,uCi/mL
218039,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,3.76972515491164E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
218041,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,9.98594521598909E-13,Gamma Spectroscopy,,Cs-137,0,uCi/mL
218043,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,2.71392320573311E-12,Gamma Spectroscopy,,I-131,0,uCi/mL
218045,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,1.2381546032397E-11,Gamma Spectroscopy,,I-132,0,uCi/mL
218047,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,1.66E-10,Gamma Spectroscopy,,Np-239,0,uCi/mL
218049,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,3.24E-11,Gamma Spectroscopy,,Sb-127,0,uCi/mL
218051,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,1.23E-08,Gamma Spectroscopy,,Sr-89gamma,0,uCi/mL
218053,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,1.17E-11,Gamma Spectroscopy,,Te-129m,0,uCi/mL
218055,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,1.2381546032397E-11,Gamma Spectroscopy,,Te-132,0,uCi/mL
218057,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,1.84E-11,Gamma Spectroscopy,,Xe-133,0,uCi/mL
218059,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,0,2.33E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
218061,7095,SCF-08901,Air Filter,No,38.691794,141.135732,87.8013537971693,3.62925661757452,N,3/18/2011 2:55:31 PM,DOE,"Field Team: location  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.;",paper,38.7,cubic feet,3.81585947789742E-11,2.00394168710226E-11,GP Counting,,Gross Alpha,3.81585947789742E-12,uCi/mL
